,amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,is_fraud
4938,258.52,11,0,0,36,2,47,0.0,0.0,0.0,1.0,0.0,0
4939,300.65,13,0,0,73,0,42,0.0,0.0,1.0,0.0,0.0,0
4940,75.3,17,0,0,42,2,29,0.0,0.0,0.0,0.0,1.0,0
4941,102.35,23,0,0,25,2,20,1.0,0.0,0.0,0.0,0.0,0
4942,339.66,8,0,0,28,1,34,0.0,0.0,1.0,0.0,0.0,0
4943,81.25,14,0,0,36,1,21,0.0,0.0,1.0,0.0,0.0,0
4944,284.32,23,0,0,50,3,23,0.0,0.0,0.0,1.0,0.0,0
4945,509.42,2,0,0,56,2,67,1.0,0.0,0.0,0.0,0.0,0
4946,175.69,22,0,0,76,0,65,0.0,1.0,0.0,0.0,0.0,0
4947,243.6,10,0,0,39,2,32,0.0,0.0,0.0,1.0,0.0,0
4948,294.35,9,0,0,32,1,49,1.0,0.0,0.0,0.0,0.0,0
4949,335.63,17,0,0,54,2,38,0.0,0.0,1.0,0.0,0.0,0
4950,90.47,3,0,0,78,0,19,0.0,0.0,1.0,0.0,0.0,0
4951,9.47,12,0,0,91,2,63,0.0,0.0,0.0,0.0,1.0,0
4952,92.51,5,0,0,94,2,65,0.0,1.0,0.0,0.0,0.0,0
4953,201.62,20,0,0,32,3,20,0.0,0.0,0.0,1.0,0.0,0
4954,107.73,12,1,0,87,2,42,0.0,0.0,0.0,0.0,1.0,0
4955,248.79,19,0,0,41,2,44,0.0,0.0,0.0,0.0,1.0,0
4956,79.48,4,0,0,40,2,44,0.0,1.0,0.0,0.0,0.0,0
4957,181.29,19,0,0,69,0,40,0.0,0.0,0.0,1.0,0.0,0
4958,37.14,13,0,0,92,2,26,0.0,0.0,0.0,1.0,0.0,0
4959,249.08,12,0,0,34,1,53,0.0,0.0,1.0,0.0,0.0,0
4960,142.02,13,0,1,43,0,28,0.0,0.0,0.0,1.0,0.0,0
4961,41.08,7,0,0,63,3,56,0.0,0.0,0.0,0.0,1.0,0
4962,62.13,15,0,0,74,3,24,0.0,0.0,1.0,0.0,0.0,0
4963,248.53,12,0,1,84,0,30,0.0,0.0,0.0,1.0,0.0,0
4964,118.61,23,0,0,92,3,24,0.0,1.0,0.0,0.0,0.0,0
4965,43.81,14,0,0,56,3,59,0.0,0.0,0.0,0.0,1.0,0
4966,615.51,18,0,0,88,4,64,1.0,0.0,0.0,0.0,0.0,0
4967,226.03,0,0,0,48,1,60,0.0,1.0,0.0,0.0,0.0,0
4968,566.95,21,0,0,52,2,30,0.0,1.0,0.0,0.0,0.0,0
4969,100.27,1,0,1,47,5,23,0.0,0.0,0.0,1.0,0.0,1
4970,116.02,17,0,0,87,4,21,0.0,0.0,1.0,0.0,0.0,0
4971,410.82,18,0,0,80,2,60,0.0,0.0,1.0,0.0,0.0,0
4972,134.02,7,0,0,97,1,42,0.0,0.0,0.0,0.0,1.0,0
4973,221.14,2,1,0,90,3,37,0.0,0.0,0.0,1.0,0.0,0
4974,52.31,22,0,0,62,6,26,0.0,0.0,1.0,0.0,0.0,0
4975,106.54,13,0,0,52,0,42,1.0,0.0,0.0,0.0,0.0,0
4976,23.72,8,0,0,50,4,54,0.0,0.0,0.0,1.0,0.0,0
4977,41.52,7,0,0,84,1,26,0.0,0.0,0.0,1.0,0.0,0
4978,0.17,16,0,0,84,1,58,0.0,0.0,1.0,0.0,0.0,0
4979,7.21,22,0,0,79,1,61,0.0,1.0,0.0,0.0,0.0,0
4980,681.24,22,0,0,49,2,36,0.0,0.0,0.0,1.0,0.0,0
4981,49.96,23,0,0,45,1,29,0.0,1.0,0.0,0.0,0.0,0
4982,195.95,15,0,0,49,3,52,0.0,0.0,0.0,0.0,1.0,0
4983,328.85,9,0,0,82,1,21,0.0,0.0,0.0,0.0,1.0,0
4984,144.0,20,0,0,62,2,36,0.0,0.0,1.0,0.0,0.0,0
4985,29.92,9,0,0,70,1,67,0.0,0.0,0.0,0.0,1.0,0
4986,234.43,23,0,0,99,1,61,0.0,0.0,1.0,0.0,0.0,0
4987,165.05,5,0,0,28,4,63,0.0,0.0,1.0,0.0,0.0,0
4988,236.52,21,0,0,43,2,23,0.0,1.0,0.0,0.0,0.0,0
4989,264.34,16,0,0,86,2,48,0.0,1.0,0.0,0.0,0.0,0
4990,666.98,15,0,0,48,4,64,0.0,0.0,0.0,0.0,1.0,0
4991,153.41,14,0,0,79,2,68,0.0,1.0,0.0,0.0,0.0,0
4992,75.24,21,0,0,49,1,49,0.0,0.0,0.0,1.0,0.0,0
4993,188.18,13,0,0,96,0,26,1.0,0.0,0.0,0.0,0.0,0
4994,12.76,3,0,0,89,3,65,0.0,0.0,0.0,1.0,0.0,0
4995,409.84,3,0,0,92,2,43,0.0,0.0,0.0,1.0,0.0,0
4996,22.88,1,0,0,36,2,23,0.0,0.0,1.0,0.0,0.0,0
4997,71.51,10,0,0,49,3,54,1.0,0.0,0.0,0.0,0.0,0
4998,304.46,3,0,0,45,1,60,0.0,0.0,1.0,0.0,0.0,0
4999,163.73,20,0,0,43,3,51,0.0,1.0,0.0,0.0,0.0,0
5000,90.05,20,0,0,94,1,57,0.0,1.0,0.0,0.0,0.0,0
5001,115.45,15,0,1,76,1,68,1.0,0.0,0.0,0.0,0.0,0
5002,347.02,20,1,0,78,0,38,0.0,0.0,0.0,0.0,1.0,0
5003,74.79,3,0,0,59,4,59,0.0,1.0,0.0,0.0,0.0,0
5004,366.76,0,0,0,27,0,44,0.0,0.0,0.0,1.0,0.0,0
5005,16.61,23,0,0,57,5,69,1.0,0.0,0.0,0.0,0.0,0
5006,269.94,18,0,0,97,2,36,1.0,0.0,0.0,0.0,0.0,0
5007,338.56,1,0,0,31,1,44,0.0,1.0,0.0,0.0,0.0,0
5008,36.12,8,1,1,51,1,20,0.0,1.0,0.0,0.0,0.0,0
5009,101.29,22,0,0,25,1,42,0.0,0.0,1.0,0.0,0.0,0
5010,32.57,12,0,0,64,4,51,0.0,0.0,1.0,0.0,0.0,0
5011,220.72,17,1,0,42,5,68,0.0,0.0,0.0,1.0,0.0,0
5012,137.96,15,0,0,59,1,38,1.0,0.0,0.0,0.0,0.0,0
5013,181.57,15,1,0,63,2,28,0.0,0.0,0.0,0.0,1.0,0
5014,39.38,9,1,0,35,2,44,0.0,0.0,0.0,0.0,1.0,0
5015,42.83,8,1,0,69,1,45,1.0,0.0,0.0,0.0,0.0,0
5016,7.63,10,0,0,99,3,21,0.0,0.0,0.0,1.0,0.0,0
5017,69.97,3,0,0,27,2,61,0.0,0.0,1.0,0.0,0.0,0
5018,147.67,9,0,0,76,0,58,0.0,0.0,1.0,0.0,0.0,0
5019,351.26,2,0,0,84,1,65,0.0,0.0,1.0,0.0,0.0,0
5020,197.89,5,1,0,82,0,43,0.0,0.0,0.0,0.0,1.0,0
5021,102.89,2,0,0,78,3,38,0.0,0.0,0.0,0.0,1.0,0
5022,550.83,8,0,0,58,4,56,0.0,0.0,0.0,1.0,0.0,0
5023,228.65,2,0,0,52,2,21,0.0,0.0,0.0,0.0,1.0,0
5024,479.09,17,0,0,85,0,54,0.0,1.0,0.0,0.0,0.0,0
5025,134.98,7,0,0,90,1,66,0.0,0.0,0.0,0.0,1.0,0
5026,53.93,21,1,0,90,1,60,0.0,0.0,1.0,0.0,0.0,0
5027,9.77,7,0,0,61,1,21,0.0,0.0,0.0,1.0,0.0,0
5028,233.09,14,0,0,40,2,67,1.0,0.0,0.0,0.0,0.0,0
5029,23.28,12,0,0,96,1,40,1.0,0.0,0.0,0.0,0.0,0
5030,64.92,6,0,0,99,2,26,0.0,0.0,0.0,1.0,0.0,0
5031,136.85,18,0,0,69,3,57,0.0,1.0,0.0,0.0,0.0,0
5032,149.59,7,0,0,39,0,41,1.0,0.0,0.0,0.0,0.0,0
5033,165.19,9,0,0,28,5,46,0.0,0.0,1.0,0.0,0.0,0
5034,32.73,16,0,0,47,3,24,1.0,0.0,0.0,0.0,0.0,0
5035,85.97,0,0,0,96,3,35,1.0,0.0,0.0,0.0,0.0,0
5036,172.84,12,0,0,40,1,19,0.0,0.0,1.0,0.0,0.0,0
5037,630.1,12,0,1,77,2,45,0.0,0.0,0.0,0.0,1.0,0
5038,234.11,23,0,0,34,2,60,0.0,1.0,0.0,0.0,0.0,0
5039,460.59,15,0,0,58,1,58,0.0,0.0,1.0,0.0,0.0,0
5040,258.55,8,0,0,42,7,46,0.0,0.0,1.0,0.0,0.0,0
5041,161.24,9,0,0,77,3,62,0.0,0.0,0.0,1.0,0.0,0
5042,38.38,5,0,0,40,3,34,0.0,1.0,0.0,0.0,0.0,0
5043,197.76,4,0,0,86,0,48,0.0,0.0,0.0,0.0,1.0,0
5044,175.77,1,0,0,76,0,34,0.0,0.0,1.0,0.0,0.0,0
5045,166.05,10,0,0,81,1,48,0.0,0.0,0.0,0.0,1.0,0
5046,121.13,8,0,0,96,2,40,0.0,0.0,1.0,0.0,0.0,0
5047,135.39,5,0,1,88,3,27,0.0,0.0,1.0,0.0,0.0,0
5048,73.28,7,1,0,47,6,23,0.0,0.0,0.0,1.0,0.0,0
5049,131.86,8,0,0,64,0,55,1.0,0.0,0.0,0.0,0.0,0
5050,39.62,8,0,0,38,3,64,0.0,1.0,0.0,0.0,0.0,0
5051,294.42,7,0,0,42,2,44,0.0,0.0,0.0,1.0,0.0,0
5052,36.99,11,0,0,60,3,28,0.0,0.0,0.0,0.0,1.0,0
5053,15.98,7,0,0,63,2,37,0.0,0.0,1.0,0.0,0.0,0
5054,103.16,2,0,0,65,3,63,0.0,0.0,1.0,0.0,0.0,0
5055,193.29,12,0,0,25,1,22,0.0,1.0,0.0,0.0,0.0,0
5056,103.63,18,0,0,95,4,49,0.0,0.0,0.0,1.0,0.0,0
5057,58.32,1,0,1,66,3,22,0.0,0.0,0.0,1.0,0.0,0
5058,147.03,16,0,0,48,1,39,0.0,0.0,0.0,0.0,1.0,0
5059,76.71,15,0,0,89,1,18,0.0,0.0,0.0,1.0,0.0,0
5060,486.2,3,1,0,42,0,37,0.0,0.0,0.0,1.0,0.0,0
5061,460.68,17,0,0,38,4,68,1.0,0.0,0.0,0.0,0.0,0
5062,125.62,13,0,0,43,4,32,0.0,1.0,0.0,0.0,0.0,0
5063,71.52,1,1,0,31,3,28,0.0,0.0,0.0,1.0,0.0,1
5064,240.5,12,0,0,88,4,49,0.0,0.0,0.0,0.0,1.0,0
5065,6.73,20,1,0,26,2,45,0.0,0.0,1.0,0.0,0.0,0
5066,115.91,19,0,0,31,2,45,0.0,0.0,0.0,1.0,0.0,0
5067,73.79,16,0,0,52,3,34,0.0,0.0,0.0,1.0,0.0,0
5068,455.84,14,0,0,54,1,51,0.0,0.0,1.0,0.0,0.0,0
5069,2.17,19,0,0,97,3,41,1.0,0.0,0.0,0.0,0.0,0
5070,144.86,4,0,0,60,3,19,0.0,1.0,0.0,0.0,0.0,0
5071,242.93,6,0,0,46,2,44,1.0,0.0,0.0,0.0,0.0,0
5072,119.45,17,0,0,51,5,26,0.0,0.0,0.0,0.0,1.0,0
5073,16.07,23,0,0,34,0,69,0.0,0.0,0.0,1.0,0.0,0
5074,646.59,10,0,0,46,2,36,1.0,0.0,0.0,0.0,0.0,0
5075,131.37,17,0,0,47,0,53,0.0,1.0,0.0,0.0,0.0,0
5076,171.43,4,0,0,76,5,46,0.0,0.0,0.0,0.0,1.0,0
5077,48.6,12,0,0,66,3,28,1.0,0.0,0.0,0.0,0.0,0
5078,118.92,17,0,0,65,1,49,0.0,0.0,0.0,1.0,0.0,0
5079,100.91,1,0,0,72,0,44,0.0,1.0,0.0,0.0,0.0,0
5080,14.01,19,0,0,93,2,69,0.0,0.0,0.0,1.0,0.0,0
5081,20.2,3,0,0,75,1,56,0.0,0.0,0.0,1.0,0.0,0
5082,327.04,12,0,1,25,1,41,0.0,0.0,0.0,0.0,1.0,0
5083,49.36,23,0,0,80,1,44,0.0,1.0,0.0,0.0,0.0,0
5084,39.04,15,0,0,95,3,44,0.0,0.0,1.0,0.0,0.0,0
5085,126.54,5,0,0,48,3,57,0.0,0.0,0.0,1.0,0.0,0
5086,263.56,7,1,0,39,3,49,0.0,1.0,0.0,0.0,0.0,0
5087,11.51,15,0,0,99,0,62,0.0,0.0,0.0,1.0,0.0,0
5088,154.79,12,0,0,68,2,61,1.0,0.0,0.0,0.0,0.0,0
5089,22.85,22,0,0,73,0,39,1.0,0.0,0.0,0.0,0.0,0
5090,6.69,3,0,0,73,2,66,0.0,1.0,0.0,0.0,0.0,0
5091,9.75,1,0,0,92,1,59,0.0,0.0,0.0,0.0,1.0,0
5092,323.42,8,0,0,98,0,49,0.0,0.0,1.0,0.0,0.0,0
5093,22.6,17,0,0,61,3,65,1.0,0.0,0.0,0.0,0.0,0
5094,8.32,16,1,0,98,1,63,0.0,0.0,0.0,0.0,1.0,0
5095,103.69,7,0,0,66,2,52,0.0,0.0,1.0,0.0,0.0,0
5096,334.41,14,0,0,83,2,18,1.0,0.0,0.0,0.0,0.0,0
5097,54.79,8,0,0,99,2,51,0.0,0.0,1.0,0.0,0.0,0
5098,98.58,16,0,0,34,0,18,0.0,0.0,0.0,1.0,0.0,0
5099,7.33,22,0,0,77,3,59,0.0,1.0,0.0,0.0,0.0,0
5100,107.31,1,0,1,66,1,52,1.0,0.0,0.0,0.0,0.0,0
5101,155.13,5,0,0,32,3,46,1.0,0.0,0.0,0.0,0.0,0
5102,152.29,4,1,0,99,1,35,0.0,0.0,0.0,1.0,0.0,0
5103,72.74,16,0,0,48,2,23,1.0,0.0,0.0,0.0,0.0,0
5104,68.24,1,0,0,75,3,23,1.0,0.0,0.0,0.0,0.0,0
5105,20.29,17,0,0,95,0,44,1.0,0.0,0.0,0.0,0.0,0
5106,82.25,9,0,1,84,3,56,1.0,0.0,0.0,0.0,0.0,0
5107,18.86,9,0,0,45,2,36,1.0,0.0,0.0,0.0,0.0,0
5108,261.9,5,1,0,77,0,55,0.0,0.0,0.0,0.0,1.0,0
5109,610.11,11,0,0,30,3,20,1.0,0.0,0.0,0.0,0.0,0
5110,631.63,16,0,0,55,4,68,0.0,0.0,0.0,1.0,0.0,0
5111,360.54,12,0,0,36,3,55,1.0,0.0,0.0,0.0,0.0,0
5112,165.29,19,0,0,37,2,37,0.0,0.0,1.0,0.0,0.0,0
5113,217.24,15,0,0,73,2,19,0.0,0.0,1.0,0.0,0.0,0
5114,60.44,9,1,0,55,2,24,0.0,0.0,0.0,1.0,0.0,0
5115,179.34,20,0,0,33,0,22,0.0,0.0,0.0,0.0,1.0,0
5116,109.47,1,0,0,51,0,42,0.0,0.0,0.0,1.0,0.0,0
5117,118.41,1,0,0,77,4,59,0.0,0.0,0.0,0.0,1.0,0
5118,255.22,22,0,0,75,4,30,0.0,1.0,0.0,0.0,0.0,0
5119,59.61,6,0,0,96,1,29,0.0,0.0,1.0,0.0,0.0,0
5120,68.9,5,0,0,51,3,22,0.0,0.0,1.0,0.0,0.0,0
5121,465.39,0,0,0,64,0,29,0.0,0.0,1.0,0.0,0.0,0
5122,10.42,11,0,0,86,1,35,0.0,0.0,0.0,0.0,1.0,0
5123,119.67,12,0,0,82,3,20,0.0,0.0,0.0,1.0,0.0,0
5124,439.12,11,0,0,39,5,21,0.0,0.0,0.0,0.0,1.0,0
5125,169.66,18,0,0,63,3,60,0.0,0.0,1.0,0.0,0.0,0
5126,142.3,8,0,0,94,1,36,0.0,0.0,1.0,0.0,0.0,0
5127,51.72,9,0,0,32,2,38,0.0,0.0,1.0,0.0,0.0,0
5128,75.69,16,0,0,59,2,42,0.0,0.0,1.0,0.0,0.0,0
5129,343.96,17,0,0,87,3,20,0.0,1.0,0.0,0.0,0.0,0
5130,147.46,7,0,0,55,3,24,0.0,0.0,1.0,0.0,0.0,0
5131,130.15,6,0,0,66,0,26,0.0,0.0,0.0,0.0,1.0,0
5132,18.88,8,0,0,90,0,21,0.0,0.0,1.0,0.0,0.0,0
5133,2.91,9,0,0,65,2,40,1.0,0.0,0.0,0.0,0.0,0
5134,596.8,11,0,0,25,0,28,0.0,1.0,0.0,0.0,0.0,0
5135,85.17,14,0,0,98,3,36,0.0,0.0,1.0,0.0,0.0,0
5136,166.38,14,0,0,57,2,18,1.0,0.0,0.0,0.0,0.0,0
5137,14.95,3,0,0,61,3,21,0.0,0.0,0.0,0.0,1.0,0
5138,206.86,3,0,0,81,0,26,0.0,1.0,0.0,0.0,0.0,0
5139,485.39,22,0,0,35,1,59,0.0,0.0,1.0,0.0,0.0,0
5140,154.3,0,0,0,71,2,24,0.0,0.0,0.0,0.0,1.0,0
5141,24.27,11,0,0,90,1,43,1.0,0.0,0.0,0.0,0.0,0
5142,156.89,1,0,0,28,3,38,0.0,1.0,0.0,0.0,0.0,0
5143,261.71,14,1,0,79,3,65,0.0,0.0,1.0,0.0,0.0,0
5144,93.88,16,0,0,36,7,27,0.0,0.0,0.0,0.0,1.0,0
5145,381.4,6,0,0,90,3,27,0.0,1.0,0.0,0.0,0.0,0
5146,188.29,5,1,0,61,1,18,1.0,0.0,0.0,0.0,0.0,0
5147,413.12,11,0,0,47,2,53,0.0,0.0,1.0,0.0,0.0,0
5148,175.83,18,0,0,79,2,20,0.0,1.0,0.0,0.0,0.0,0
5149,25.33,0,0,0,43,4,52,1.0,0.0,0.0,0.0,0.0,0
5150,66.71,20,1,0,91,3,62,1.0,0.0,0.0,0.0,0.0,0
5151,40.57,13,0,0,47,2,29,0.0,0.0,0.0,0.0,1.0,0
5152,431.1,3,0,1,28,3,44,1.0,0.0,0.0,0.0,0.0,1
5153,257.18,4,0,0,42,2,34,1.0,0.0,0.0,0.0,0.0,0
5154,203.08,0,0,0,36,4,36,0.0,0.0,0.0,1.0,0.0,0
5155,64.45,0,0,0,59,2,27,1.0,0.0,0.0,0.0,0.0,0
5156,36.61,20,0,0,51,3,60,0.0,0.0,1.0,0.0,0.0,0
5157,254.24,5,0,0,67,2,43,0.0,1.0,0.0,0.0,0.0,0
5158,115.7,4,0,1,91,3,25,0.0,0.0,1.0,0.0,0.0,0
5159,46.06,1,0,0,93,3,69,0.0,0.0,1.0,0.0,0.0,0
5160,172.57,20,0,0,88,1,56,0.0,0.0,0.0,0.0,1.0,0
5161,7.41,4,0,0,76,4,19,0.0,0.0,0.0,1.0,0.0,0
5162,71.06,8,0,0,41,4,29,0.0,0.0,0.0,1.0,0.0,0
5163,113.79,18,0,0,57,1,56,0.0,0.0,1.0,0.0,0.0,0
5164,28.82,20,0,0,96,2,57,0.0,1.0,0.0,0.0,0.0,0
5165,751.85,14,0,0,76,3,48,0.0,0.0,0.0,1.0,0.0,0
5166,42.22,12,0,0,59,2,46,0.0,0.0,0.0,1.0,0.0,0
5167,25.14,11,0,0,44,1,25,0.0,0.0,1.0,0.0,0.0,0
5168,40.96,4,0,0,69,3,32,0.0,0.0,0.0,1.0,0.0,0
5169,263.81,1,0,0,92,2,43,0.0,0.0,0.0,0.0,1.0,0
5170,99.77,3,0,0,74,4,65,0.0,0.0,1.0,0.0,0.0,0
5171,150.01,17,0,0,82,1,53,0.0,0.0,0.0,1.0,0.0,0
5172,3.82,20,0,0,54,2,58,0.0,0.0,0.0,1.0,0.0,0
5173,6.31,9,0,0,94,0,21,0.0,0.0,0.0,1.0,0.0,0
5174,106.25,12,1,0,26,1,67,0.0,0.0,1.0,0.0,0.0,0
5175,305.35,11,0,0,58,3,50,0.0,1.0,0.0,0.0,0.0,0
5176,389.68,1,0,0,76,3,29,1.0,0.0,0.0,0.0,0.0,0
5177,16.33,14,0,0,40,4,67,0.0,0.0,0.0,1.0,0.0,0
5178,139.14,13,0,0,67,1,28,1.0,0.0,0.0,0.0,0.0,0
5179,440.01,9,0,0,88,4,47,1.0,0.0,0.0,0.0,0.0,0
5180,88.38,21,0,0,51,5,62,0.0,0.0,0.0,1.0,0.0,0
5181,318.49,7,0,0,89,0,43,0.0,0.0,0.0,1.0,0.0,0
5182,25.83,14,1,0,37,0,67,1.0,0.0,0.0,0.0,0.0,0
5183,493.1,12,1,0,64,0,47,0.0,1.0,0.0,0.0,0.0,0
5184,250.56,7,0,0,56,5,53,1.0,0.0,0.0,0.0,0.0,0
5185,510.46,20,0,0,91,4,50,0.0,1.0,0.0,0.0,0.0,0
5186,203.21,20,0,0,38,2,62,0.0,0.0,0.0,0.0,1.0,0
5187,81.29,21,0,0,82,4,48,0.0,1.0,0.0,0.0,0.0,0
5188,501.04,13,0,0,70,0,19,0.0,0.0,1.0,0.0,0.0,0
5189,58.03,0,0,0,99,3,32,0.0,0.0,0.0,1.0,0.0,0
5190,72.67,12,0,0,83,1,19,0.0,0.0,0.0,0.0,1.0,0
5191,217.2,7,0,0,89,1,29,1.0,0.0,0.0,0.0,0.0,0
5192,260.91,17,0,0,57,2,35,0.0,1.0,0.0,0.0,0.0,0
5193,477.14,21,0,0,70,2,25,0.0,0.0,0.0,0.0,1.0,0
5194,41.25,8,0,0,78,4,20,0.0,0.0,1.0,0.0,0.0,0
5195,287.91,12,0,0,90,2,52,0.0,1.0,0.0,0.0,0.0,0
5196,241.47,2,0,0,28,0,50,1.0,0.0,0.0,0.0,0.0,0
5197,11.87,17,0,0,78,1,48,1.0,0.0,0.0,0.0,0.0,0
5198,88.16,9,0,0,28,2,21,0.0,1.0,0.0,0.0,0.0,0
5199,59.82,4,0,0,41,1,40,0.0,0.0,1.0,0.0,0.0,0
5200,65.36,5,0,0,97,2,54,0.0,0.0,0.0,1.0,0.0,0
5201,732.86,7,0,1,98,1,62,0.0,0.0,0.0,1.0,0.0,0
5202,185.29,23,0,0,95,2,62,1.0,0.0,0.0,0.0,0.0,0
5203,227.65,6,1,0,97,3,52,0.0,0.0,1.0,0.0,0.0,0
5204,676.04,20,0,0,79,3,57,1.0,0.0,0.0,0.0,0.0,0
5205,85.24,17,0,0,72,2,55,0.0,0.0,0.0,1.0,0.0,0
5206,291.36,13,0,0,73,1,18,1.0,0.0,0.0,0.0,0.0,0
5207,102.62,14,0,0,47,4,20,0.0,1.0,0.0,0.0,0.0,0
5208,366.6,9,0,0,51,1,27,0.0,1.0,0.0,0.0,0.0,0
5209,35.87,20,0,0,49,2,69,0.0,0.0,1.0,0.0,0.0,0
5210,531.09,11,0,0,48,3,47,0.0,0.0,0.0,1.0,0.0,0
5211,44.44,6,0,0,44,5,45,0.0,0.0,1.0,0.0,0.0,0
5212,71.07,6,0,0,77,0,33,0.0,0.0,1.0,0.0,0.0,0
5213,254.05,10,0,0,98,0,21,0.0,0.0,0.0,1.0,0.0,0
5214,90.08,12,0,0,50,3,65,0.0,0.0,0.0,0.0,1.0,0
5215,168.67,14,0,0,84,1,62,0.0,0.0,0.0,0.0,1.0,0
5216,105.84,17,0,0,26,1,21,1.0,0.0,0.0,0.0,0.0,0
5217,244.12,6,0,0,27,1,40,0.0,0.0,0.0,0.0,1.0,0
5218,46.66,5,0,0,80,3,57,0.0,1.0,0.0,0.0,0.0,0
5219,10.84,22,0,0,90,2,40,0.0,0.0,1.0,0.0,0.0,0
5220,64.18,10,0,0,49,2,67,1.0,0.0,0.0,0.0,0.0,0
5221,115.75,7,0,0,92,1,32,0.0,0.0,1.0,0.0,0.0,0
5222,33.11,19,0,0,39,5,30,0.0,0.0,0.0,1.0,0.0,0
5223,78.87,0,0,0,31,1,18,0.0,0.0,0.0,0.0,1.0,0
5224,91.94,7,0,0,95,1,54,0.0,0.0,0.0,1.0,0.0,0
5225,10.64,7,0,0,65,3,41,1.0,0.0,0.0,0.0,0.0,0
5226,157.57,18,0,0,84,3,61,0.0,1.0,0.0,0.0,0.0,0
5227,388.28,2,0,0,68,3,18,0.0,0.0,0.0,0.0,1.0,0
5228,29.62,4,0,0,57,1,62,0.0,0.0,0.0,1.0,0.0,0
5229,163.95,2,0,0,90,3,67,0.0,0.0,0.0,0.0,1.0,0
5230,196.71,14,0,0,47,1,62,0.0,0.0,1.0,0.0,0.0,0
5231,97.84,13,0,0,88,3,30,0.0,1.0,0.0,0.0,0.0,0
5232,217.37,20,1,1,30,2,55,0.0,0.0,0.0,0.0,1.0,1
5233,95.2,14,0,0,87,3,34,0.0,1.0,0.0,0.0,0.0,0
5234,126.44,23,0,0,67,3,68,0.0,0.0,1.0,0.0,0.0,0
5235,1.33,16,0,0,49,2,47,0.0,0.0,1.0,0.0,0.0,0
5236,211.81,17,0,0,32,2,37,0.0,0.0,0.0,1.0,0.0,0
5237,194.9,1,1,0,61,3,59,1.0,0.0,0.0,0.0,0.0,0
5238,7.05,11,0,0,83,2,22,0.0,0.0,0.0,1.0,0.0,0
5239,82.67,15,1,0,52,1,58,0.0,1.0,0.0,0.0,0.0,0
5240,695.66,3,0,0,77,1,22,0.0,0.0,0.0,1.0,0.0,0
5241,98.28,1,0,0,95,4,63,0.0,0.0,0.0,0.0,1.0,0
5242,125.47,13,0,0,79,0,54,0.0,0.0,0.0,1.0,0.0,0
5243,433.29,10,1,0,60,3,33,1.0,0.0,0.0,0.0,0.0,0
5244,227.38,12,1,0,86,1,38,1.0,0.0,0.0,0.0,0.0,0
5245,157.04,6,0,0,39,1,51,0.0,1.0,0.0,0.0,0.0,0
5246,287.73,9,0,0,78,1,63,0.0,0.0,1.0,0.0,0.0,0
5247,359.6,23,0,0,85,0,67,1.0,0.0,0.0,0.0,0.0,0
5248,109.88,0,0,0,78,1,23,0.0,1.0,0.0,0.0,0.0,0
5249,116.02,20,0,0,93,5,59,1.0,0.0,0.0,0.0,0.0,0
5250,87.81,3,0,0,53,2,23,1.0,0.0,0.0,0.0,0.0,0
5251,612.43,17,0,0,51,0,27,0.0,0.0,1.0,0.0,0.0,0
5252,215.02,5,0,0,92,0,48,0.0,0.0,0.0,0.0,1.0,0
5253,15.64,1,0,0,36,3,23,0.0,1.0,0.0,0.0,0.0,0
5254,357.75,2,1,0,47,0,20,1.0,0.0,0.0,0.0,0.0,0
5255,117.9,13,0,0,74,2,61,1.0,0.0,0.0,0.0,0.0,0
5256,12.82,7,0,0,99,1,69,0.0,0.0,0.0,1.0,0.0,0
5257,143.62,15,0,0,97,2,42,0.0,0.0,0.0,0.0,1.0,0
5258,97.17,18,0,0,51,2,37,0.0,0.0,1.0,0.0,0.0,0
5259,378.3,17,0,0,83,1,52,0.0,1.0,0.0,0.0,0.0,0
5260,41.07,5,0,0,33,2,18,1.0,0.0,0.0,0.0,0.0,0
5261,315.25,13,0,0,57,1,69,0.0,1.0,0.0,0.0,0.0,0
5262,146.83,2,0,1,94,4,48,0.0,0.0,1.0,0.0,0.0,0
5263,10.11,15,0,0,75,3,31,0.0,0.0,0.0,0.0,1.0,0
5264,642.61,0,0,0,64,0,20,0.0,0.0,0.0,1.0,0.0,0
5265,129.37,11,0,0,30,3,33,0.0,0.0,0.0,0.0,1.0,0
5266,61.87,13,0,0,28,2,31,0.0,0.0,0.0,1.0,0.0,0
5267,114.08,18,0,1,27,2,20,0.0,1.0,0.0,0.0,0.0,0
5268,351.17,21,0,0,37,5,23,0.0,0.0,0.0,0.0,1.0,0
5269,65.47,18,0,0,50,3,26,0.0,0.0,0.0,0.0,1.0,0
5270,38.53,8,0,0,58,1,50,0.0,0.0,0.0,0.0,1.0,0
5271,24.88,6,0,0,77,1,58,0.0,0.0,1.0,0.0,0.0,0
5272,63.65,13,1,0,71,1,29,0.0,1.0,0.0,0.0,0.0,0
5273,272.58,4,0,0,32,1,19,0.0,0.0,0.0,1.0,0.0,0
5274,114.83,17,1,0,32,0,60,0.0,0.0,0.0,0.0,1.0,0
5275,46.46,8,1,0,43,0,63,0.0,1.0,0.0,0.0,0.0,0
